User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
300,4.2,21.0,0.0,0.0,0.0,0.0
442,4.0,20.0,0.0,0.0,0.0,0.0
206,4.0,20.0,0.0,0.0,0.0,0.0
920,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
774,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
866,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
753,3.8000000000000003,19.0,0.0,0.0,0.0,0.0
861,3.6,18.0,0.0,0.0,0.0,0.0
671,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
375,3.4000000000000004,17.0,0.0,0.0,0.0,0.0
305,3.201,11.0,100.0,0.0,1.0,0.0
653,3.2,16.0,0.0,0.0,0.0,0.0
559,3.2,16.0,0.0,0.0,0.0,0.0
141,3.2,16.0,0.0,0.0,0.0,0.0
902,3.2,16.0,0.0,0.0,0.0,0.0
536,3.002,0.0,300.0,0.0,2.0,0.0
500,3.001,0.0,300.0,0.0,1.0,0.0
274,3.001,0.0,300.0,0.0,1.0,0.0
636,3.0,15.0,0.0,0.0,0.0,0.0
496,3.0,15.0,0.0,0.0,0.0,0.0
611,3.0,15.0,0.0,0.0,0.0,0.0
517,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
303,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
651,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
399,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
587,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
783,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
391,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
448,2.6,13.0,0.0,0.0,0.0,0.0
273,2.6,13.0,0.0,0.0,0.0,0.0
313,2.6,13.0,0.0,0.0,0.0,0.0
730,2.6,13.0,0.0,0.0,0.0,0.0
693,2.6,13.0,0.0,0.0,0.0,0.0
691,2.5500000000000003,0.0,0.0,510.0,0.0,1.0
583,2.501,0.0,250.0,0.0,1.0,0.0
125,2.501,0.0,250.0,0.0,1.0,0.0
944,2.401,2.0,200.0,0.0,1.0,0.0
318,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
675,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
945,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
238,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
43,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
750,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
179,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
227,2.4000000000000004,12.0,0.0,0.0,0.0,0.0
744,2.2,11.0,0.0,0.0,0.0,0.0
763,2.2,11.0,0.0,0.0,0.0,0.0
557,2.2,11.0,0.0,0.0,0.0,0.0
721,2.2,11.0,0.0,0.0,0.0,0.0
183,2.2,11.0,0.0,0.0,0.0,0.0
342,2.2,11.0,0.0,0.0,0.0,0.0
401,2.2,11.0,0.0,0.0,0.0,0.0
150,2.2,11.0,0.0,0.0,0.0,0.0
932,2.2,11.0,0.0,0.0,0.0,0.0
230,2.001,0.0,200.0,0.0,1.0,0.0
393,2.001,0.0,200.0,0.0,1.0,0.0
324,2.0,10.0,0.0,0.0,0.0,0.0
152,2.0,10.0,0.0,0.0,0.0,0.0
488,2.0,10.0,0.0,0.0,0.0,0.0
775,2.0,10.0,0.0,0.0,0.0,0.0
515,2.0,10.0,0.0,0.0,0.0,0.0
888,2.0,10.0,0.0,0.0,0.0,0.0
154,1.8,9.0,0.0,0.0,0.0,0.0
607,1.8,9.0,0.0,0.0,0.0,0.0
876,1.8,9.0,0.0,0.0,0.0,0.0
10,1.8,9.0,0.0,0.0,0.0,0.0
525,1.8,9.0,0.0,0.0,0.0,0.0
8,1.8,9.0,0.0,0.0,0.0,0.0
424,1.8,9.0,0.0,0.0,0.0,0.0
270,1.8,9.0,0.0,0.0,0.0,0.0
578,1.7009999999999998,1.0,150.0,0.0,1.0,0.0
849,1.6,8.0,0.0,0.0,0.0,0.0
649,1.6,8.0,0.0,0.0,0.0,0.0
5,1.6,8.0,0.0,0.0,0.0,0.0
464,1.6,8.0,0.0,0.0,0.0,0.0
146,1.6,8.0,0.0,0.0,0.0,0.0
197,1.6,8.0,0.0,0.0,0.0,0.0
77,1.6,8.0,0.0,0.0,0.0,0.0
544,1.6,8.0,0.0,0.0,0.0,0.0
843,1.6,8.0,0.0,0.0,0.0,0.0
819,1.6,8.0,0.0,0.0,0.0,0.0
338,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
187,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
633,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
758,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
759,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
646,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
620,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
794,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
335,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
94,1.381,0.0,138.0,0.0,1.0,0.0
564,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
467,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
156,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
23,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
645,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
329,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
494,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
941,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
412,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
627,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
844,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
53,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
806,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
842,1.001,0.0,100.0,0.0,1.0,0.0
252,1.001,0.0,100.0,0.0,1.0,0.0
886,1.0,5.0,0.0,0.0,0.0,0.0
474,1.0,5.0,0.0,0.0,0.0,0.0
304,1.0,5.0,0.0,0.0,0.0,0.0
571,1.0,5.0,0.0,0.0,0.0,0.0
916,1.0,5.0,0.0,0.0,0.0,0.0
606,1.0,5.0,0.0,0.0,0.0,0.0
57,1.0,5.0,0.0,0.0,0.0,0.0
326,1.0,5.0,0.0,0.0,0.0,0.0
676,1.0,5.0,0.0,0.0,0.0,0.0
451,1.0,5.0,0.0,0.0,0.0,0.0
953,1.0,5.0,0.0,0.0,0.0,0.0
811,1.0,5.0,0.0,0.0,0.0,0.0
809,1.0,5.0,0.0,0.0,0.0,0.0
431,1.0,5.0,0.0,0.0,0.0,0.0
713,1.0,5.0,0.0,0.0,0.0,0.0
171,1.0,5.0,0.0,0.0,0.0,0.0
231,0.8,4.0,0.0,0.0,0.0,0.0
724,0.8,4.0,0.0,0.0,0.0,0.0
17,0.8,4.0,0.0,0.0,0.0,0.0
640,0.8,4.0,0.0,0.0,0.0,0.0
42,0.8,4.0,0.0,0.0,0.0,0.0
986,0.8,4.0,0.0,0.0,0.0,0.0
74,0.8,4.0,0.0,0.0,0.0,0.0
84,0.8,4.0,0.0,0.0,0.0,0.0
108,0.8,4.0,0.0,0.0,0.0,0.0
632,0.8,4.0,0.0,0.0,0.0,0.0
951,0.8,4.0,0.0,0.0,0.0,0.0
813,0.8,4.0,0.0,0.0,0.0,0.0
264,0.8,4.0,0.0,0.0,0.0,0.0
348,0.8,4.0,0.0,0.0,0.0,0.0
832,0.8,4.0,0.0,0.0,0.0,0.0
524,0.8,4.0,0.0,0.0,0.0,0.0
301,0.8,4.0,0.0,0.0,0.0,0.0
363,0.8,4.0,0.0,0.0,0.0,0.0
567,0.8,4.0,0.0,0.0,0.0,0.0
580,0.8,4.0,0.0,0.0,0.0,0.0
374,0.8,4.0,0.0,0.0,0.0,0.0
383,0.8,4.0,0.0,0.0,0.0,0.0
555,0.8,4.0,0.0,0.0,0.0,0.0
355,0.8,4.0,0.0,0.0,0.0,0.0
566,0.8,4.0,0.0,0.0,0.0,0.0
307,0.8,4.0,0.0,0.0,0.0,0.0
885,0.8,4.0,0.0,0.0,0.0,0.0
356,0.8,4.0,0.0,0.0,0.0,0.0
341,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
679,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
542,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
605,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
110,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
131,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
339,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
136,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
670,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
746,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
121,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
695,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
689,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
354,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
256,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
790,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
52,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
366,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
411,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
492,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
7,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
482,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
471,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
138,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
143,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
852,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
772,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
184,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
190,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
577,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
937,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
624,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
291,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
199,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
647,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
875,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
186,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
865,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
287,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
163,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
862,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
151,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
853,0.6000000000000001,3.0,0.0,0.0,0.0,0.0
351,0.501,0.0,50.0,0.0,1.0,0.0
880,0.4,2.0,0.0,0.0,0.0,0.0
734,0.4,2.0,0.0,0.0,0.0,0.0
881,0.4,2.0,0.0,0.0,0.0,0.0
906,0.4,2.0,0.0,0.0,0.0,0.0
921,0.4,2.0,0.0,0.0,0.0,0.0
928,0.4,2.0,0.0,0.0,0.0,0.0
767,0.4,2.0,0.0,0.0,0.0,0.0
770,0.4,2.0,0.0,0.0,0.0,0.0
785,0.4,2.0,0.0,0.0,0.0,0.0
971,0.4,2.0,0.0,0.0,0.0,0.0
930,0.4,2.0,0.0,0.0,0.0,0.0
870,0.4,2.0,0.0,0.0,0.0,0.0
968,0.4,2.0,0.0,0.0,0.0,0.0
956,0.4,2.0,0.0,0.0,0.0,0.0
952,0.4,2.0,0.0,0.0,0.0,0.0
934,0.4,2.0,0.0,0.0,0.0,0.0
936,0.4,2.0,0.0,0.0,0.0,0.0
855,0.4,2.0,0.0,0.0,0.0,0.0
2,0.4,2.0,0.0,0.0,0.0,0.0
999,0.4,2.0,0.0,0.0,0.0,0.0
550,0.4,2.0,0.0,0.0,0.0,0.0
128,0.4,2.0,0.0,0.0,0.0,0.0
558,0.4,2.0,0.0,0.0,0.0,0.0
176,0.4,2.0,0.0,0.0,0.0,0.0
537,0.4,2.0,0.0,0.0,0.0,0.0
531,0.4,2.0,0.0,0.0,0.0,0.0
111,0.4,2.0,0.0,0.0,0.0,0.0
527,0.4,2.0,0.0,0.0,0.0,0.0
522,0.4,2.0,0.0,0.0,0.0,0.0
217,0.4,2.0,0.0,0.0,0.0,0.0
3,0.4,2.0,0.0,0.0,0.0,0.0
120,0.4,2.0,0.0,0.0,0.0,0.0
509,0.4,2.0,0.0,0.0,0.0,0.0
508,0.4,2.0,0.0,0.0,0.0,0.0
320,0.4,2.0,0.0,0.0,0.0,0.0
491,0.4,2.0,0.0,0.0,0.0,0.0
214,0.4,2.0,0.0,0.0,0.0,0.0
364,0.4,2.0,0.0,0.0,0.0,0.0
213,0.4,2.0,0.0,0.0,0.0,0.0
189,0.4,2.0,0.0,0.0,0.0,0.0
166,0.4,2.0,0.0,0.0,0.0,0.0
169,0.4,2.0,0.0,0.0,0.0,0.0
440,0.4,2.0,0.0,0.0,0.0,0.0
382,0.4,2.0,0.0,0.0,0.0,0.0
425,0.4,2.0,0.0,0.0,0.0,0.0
420,0.4,2.0,0.0,0.0,0.0,0.0
95,0.4,2.0,0.0,0.0,0.0,0.0
403,0.4,2.0,0.0,0.0,0.0,0.0
666,0.4,2.0,0.0,0.0,0.0,0.0
281,0.4,2.0,0.0,0.0,0.0,0.0
283,0.4,2.0,0.0,0.0,0.0,0.0
63,0.4,2.0,0.0,0.0,0.0,0.0
669,0.4,2.0,0.0,0.0,0.0,0.0
315,0.4,2.0,0.0,0.0,0.0,0.0
282,0.4,2.0,0.0,0.0,0.0,0.0
642,0.4,2.0,0.0,0.0,0.0,0.0
609,0.4,2.0,0.0,0.0,0.0,0.0
600,0.4,2.0,0.0,0.0,0.0,0.0
598,0.4,2.0,0.0,0.0,0.0,0.0
711,0.4,2.0,0.0,0.0,0.0,0.0
314,0.4,2.0,0.0,0.0,0.0,0.0
585,0.4,2.0,0.0,0.0,0.0,0.0
584,0.4,2.0,0.0,0.0,0.0,0.0
21,0.4,2.0,0.0,0.0,0.0,0.0
